f	3ETcryo10	3ETcryo15	3ETamb10	3ETamb15	3ET2CEcryo10	3ET2CEamb10	3ET2CEcryo15	3ET2CEamb15	2ETcryo15al	2ETcryo15misal	2ETamb15al	2ETamb15misal	2ETcryo20al	2ETcryo20misal	2ETamb20al	2ETamb20misal	2ET2CEcryo15al	2ET2CEcryo15misal	2ET2CEamb15al	2ET2CEamb15misal	2ET2CEcryo20al	2ET2CEcryo20misal	2ET2CEamb20al	2ET2CEamb20misal
2154	1.788072947409974e-07	1.431181256636004e-07	1.7880729474105515e-07	1.4311812566366342e-07	0.0	0.0	0.0	0.0	9.594820325720422e-05	9.594820325720422e-05	9.59482032572312e-05	9.59482032572312e-05	8.4207686345624e-05	8.4207686345624e-05	8.420768634564247e-05	8.420768634564247e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2155	1.7930594363404747e-07	1.4351724637643782e-07	1.7930594363410536e-07	1.43517246376501e-07	0.0	0.0	0.0	0.0	9.630513641521272e-05	9.630513641521272e-05	9.63051364152398e-05	9.63051364152398e-05	8.45209440658896e-05	8.45209440658896e-05	8.452094406590813e-05	8.452094406590813e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2156	1.798057508282409e-07	1.4391729419847862e-07	1.7980575082829897e-07	1.43917294198542e-07	0.0	0.0	0.0	0.0	9.666323086984266e-05	9.666323086984266e-05	9.666323086986983e-05	9.666323086986983e-05	8.483522098295444e-05	8.483522098295444e-05	8.483522098297305e-05	8.483522098297305e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2157	1.8030671847505336e-07	1.4431827085177322e-07	1.803067184751116e-07	1.4431827085183677e-07	0.0	0.0	0.0	0.0	9.702248985815521e-05	9.702248985815521e-05	9.70224898581825e-05	9.70224898581825e-05	8.515051993778294e-05	8.515051993778294e-05	8.515051993780162e-05	8.515051993780162e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2158	1.8080884872895644e-07	1.4472017806076987e-07	1.8080884872901483e-07	1.447201780608336e-07	0.0	0.0	0.0	0.0	9.73829166247274e-05	9.73829166247274e-05	9.738291662475477e-05	9.738291662475477e-05	8.546684377793573e-05	8.546684377793573e-05	8.546684377795447e-05	8.546684377795447e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2159	1.8131214374741983e-07	1.4512301755231657e-07	1.8131214374747838e-07	1.451230175523805e-07	0.0	0.0	0.0	0.0	9.774451442166575e-05	9.774451442166575e-05	9.774451442169324e-05	9.774451442169324e-05	8.578419535758157e-05	8.578419535758157e-05	8.578419535760038e-05	8.578419535760038e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2160	1.8181660569091508e-07	1.4552679105566405e-07	1.8181660569097379e-07	1.4552679105572814e-07	0.0	0.0	0.0	0.0	9.81072865086208e-05	9.81072865086208e-05	9.810728650864838e-05	9.810728650864838e-05	8.610257753751012e-05	8.610257753751012e-05	8.610257753752901e-05	8.610257753752901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2161	1.8232223672291765e-07	1.4593150030246734e-07	1.8232223672297655e-07	1.459315003025316e-07	0.0	0.0	0.0	0.0	9.847123615280072e-05	9.847123615280072e-05	9.847123615282841e-05	9.847123615282841e-05	8.642199318514398e-05	8.642199318514398e-05	8.642199318516293e-05	8.642199318516293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2162	1.8282903900990995e-07	1.4633714702678824e-07	1.82829039009969e-07	1.4633714702685266e-07	0.0	0.0	0.0	0.0	9.883636662898542e-05	9.883636662898542e-05	9.883636662901321e-05	9.883636662901321e-05	8.67424451745509e-05	8.67424451745509e-05	8.674244517456991e-05	8.674244517456991e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2163	1.8333701472138429e-07	1.4674373296509765e-07	1.8333701472144347e-07	1.4674373296516227e-07	0.0	0.0	0.0	0.0	9.920268121954071e-05	9.920268121954071e-05	9.920268121956862e-05	9.920268121956862e-05	8.706393638645632e-05	8.706393638645632e-05	8.706393638647541e-05	8.706393638647541e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2164	1.8384616602984487e-07	1.4715125985627736e-07	1.8384616602990424e-07	1.4715125985634216e-07	0.0	0.0	0.0	0.0	9.957018321443189e-05	9.957018321443189e-05	9.957018321445989e-05	9.957018321445989e-05	8.738646970825526e-05	8.738646970825526e-05	8.738646970827443e-05	8.738646970827443e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2165	1.8435649511081177e-07	1.475597294416229e-07	1.8435649511087133e-07	1.4755972944168787e-07	0.0	0.0	0.0	0.0	9.993887591123844e-05	9.993887591123844e-05	9.993887591126655e-05	9.993887591126655e-05	8.77100480340253e-05	8.77100480340253e-05	8.771004803404453e-05	8.771004803404453e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2166	1.848680041428229e-07	1.4796914346484534e-07	1.8486800414288263e-07	1.479691434649105e-07	0.0	0.0	0.0	0.0	0.00010030876261516778	0.00010030876261516778	0.00010030876261519598	0.00010030876261519598	8.803467426453847e-05	8.803467426453847e-05	8.803467426455777e-05	8.803467426455777e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2167	1.8538069530743703e-07	1.4837950367207372e-07	1.853806953074969e-07	1.4837950367213907e-07	0.0	0.0	0.0	0.0	0.00010067984663906936	0.00010067984663906936	0.00010067984663909767	0.00010067984663909767	8.836035130727381e-05	8.836035130727381e-05	8.83603513072932e-05	8.83603513072932e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2168	1.8589457078923675e-07	1.487908118118573e-07	1.8589457078929679e-07	1.4879081181192282e-07	0.0	0.0	0.0	0.0	0.00010105213130344902	0.00010105213130344902	0.00010105213130347744	0.00010105213130347744	8.868708207642988e-05	8.868708207642988e-05	8.868708207644933e-05	8.868708207644933e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2169	1.864096327758306e-07	1.4920306963516735e-07	1.8640963277589078e-07	1.4920306963523305e-07	0.0	0.0	0.0	0.0	0.00010142561993648259	0.00010142561993648259	0.0001014256199365111	0.0001014256199365111	8.901486949293666e-05	8.901486949293666e-05	8.901486949295618e-05	8.901486949295618e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2170	1.8692588345785677e-07	1.4961627889540007e-07	1.8692588345791714e-07	1.4961627889546596e-07	0.0	0.0	0.0	0.0	0.0001018003158740308	0.0001018003158740308	0.00010180031587405942	0.00010180031587405942	8.934371648446872e-05	8.934371648446872e-05	8.934371648448832e-05	8.934371648448832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2171	1.8744332502898545e-07	1.5003044134837847e-07	1.8744332502904596e-07	1.5003044134844454e-07	0.0	0.0	0.0	0.0	0.00010217622245965299	0.00010217622245965299	0.00010217622245968172	0.00010217622245968172	8.967362598545723e-05	8.967362598545723e-05	8.96736259854769e-05	8.96736259854769e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2172	1.879619596859215e-07	1.5044555875235458e-07	1.8796195968598221e-07	1.5044555875242083e-07	0.0	0.0	0.0	0.0	0.00010255334304462144	0.00010255334304462144	0.00010255334304465027	0.00010255334304465027	9.000460093710248e-05	9.000460093710248e-05	9.000460093712221e-05	9.000460093712221e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2173	1.884817896284077e-07	1.5086163286801192e-07	1.8848178962846854e-07	1.5086163286807833e-07	0.0	0.0	0.0	0.0	0.00010293168098793569	0.00010293168098793569	0.00010293168098796463	0.00010293168098796463	9.03366442873865e-05	9.03366442873865e-05	9.033664428740631e-05	9.033664428740631e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2174	1.8900281705922662e-07	1.5127866545846713e-07	1.8900281705928766e-07	1.5127866545853373e-07	0.0	0.0	0.0	0.0	0.00010331123965633635	0.00010331123965633635	0.00010331123965636539	0.00010331123965636539	9.06697589910852e-05	9.06697589910852e-05	9.066975899110508e-05	9.066975899110508e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2175	1.8952504418420462e-07	1.5169665828927307e-07	1.8952504418426582e-07	1.5169665828933988e-07	0.0	0.0	0.0	0.0	0.00010369202242432009	0.00010369202242432009	0.00010369202242434924	0.00010369202242434924	9.100394800978144e-05	9.100394800978144e-05	9.10039480098014e-05	9.10039480098014e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2176	1.9004847321221394e-07	1.5211561312842058e-07	1.900484732122753e-07	1.5211561312848755e-07	0.0	0.0	0.0	0.0	0.00010407403267415335	0.00010407403267415335	0.00010407403267418261	0.00010407403267418261	9.133921431187718e-05	9.133921431187718e-05	9.133921431189721e-05	9.133921431189721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2177	1.905731063551756e-07	1.525355317463407e-07	1.9057310635523713e-07	1.5253553174640784e-07	0.0	0.0	0.0	0.0	0.0001044572737958869	0.0001044572737958869	0.00010445727379591627	0.00010445727379591627	9.167556087260614e-05	9.167556087260614e-05	9.167556087262625e-05	9.167556087262625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2178	1.9109894582806234e-07	1.5295641591590714e-07	1.9109894582812407e-07	1.529564159159745e-07	0.0	0.0	0.0	0.0	0.00010484174918737016	0.00010484174918737016	0.00010484174918739965	0.00010484174918739965	9.201299067404646e-05	9.201299067404646e-05	9.201299067406664e-05	9.201299067406664e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2179	1.91625993848901e-07	1.5337826741243808e-07	1.9162599384896288e-07	1.5337826741250563e-07	0.0	0.0	0.0	0.0	0.00010522746225426526	0.00010522746225426526	0.00010522746225429485	0.00010522746225429485	9.235150670513297e-05	9.235150670513297e-05	9.235150670515322e-05	9.235150670515322e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2180	1.9215425263877606e-07	1.5380108801369905e-07	1.921542526388381e-07	1.538010880137668e-07	0.0	0.0	0.0	0.0	0.00010561441641006185	0.00010561441641006185	0.00010561441641009154	0.00010561441641009154	9.269111196167027e-05	9.269111196167027e-05	9.26911119616906e-05	9.26911119616906e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2181	1.9268372442183182e-07	1.5422487949990477e-07	1.9268372442189405e-07	1.542248794999727e-07	0.0	0.0	0.0	0.0	0.00010600261507609122	0.00010600261507609122	0.00010600261507612102	0.00010600261507612102	9.3031809446345e-05	9.3031809446345e-05	9.303180944636541e-05	9.303180944636541e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2182	1.9321441142527556e-07	1.546496436537214e-07	1.9321441142533797e-07	1.546496436537895e-07	0.0	0.0	0.0	0.0	0.00010639206168154073	0.00010639206168154073	0.00010639206168157064	0.00010639206168157064	9.337360216873868e-05	9.337360216873868e-05	9.337360216875915e-05	9.337360216875915e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2183	1.937463158793803e-07	1.5507538226026907e-07	1.937463158794429e-07	1.5507538226033736e-07	0.0	0.0	0.0	0.0	0.00010678275966346838	0.00010678275966346838	0.0001067827596634984	0.0001067827596634984	9.371649314534027e-05	9.371649314534027e-05	9.371649314536082e-05	9.371649314536082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2184	1.9427944001748712e-07	1.5550209710712356e-07	1.9427944001754988e-07	1.5550209710719204e-07	0.0	0.0	0.0	0.0	0.0001071747124668168	0.0001071747124668168	0.00010717471246684693	0.00010717471246684693	9.406048539955869e-05	9.406048539955869e-05	9.406048539957931e-05	9.406048539957931e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2185	1.9481378607600885e-07	1.5592978998431928e-07	1.9481378607607174e-07	1.5592978998438794e-07	0.0	0.0	0.0	0.0	0.0001075679235444284	0.0001075679235444284	0.00010756792354445864	0.00010756792354445864	9.44055819617359e-05	9.44055819617359e-05	9.44055819617566e-05	9.44055819617566e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2186	1.9534935629443218e-07	1.5635846268435102e-07	1.9534935629449526e-07	1.5635846268441986e-07	0.0	0.0	0.0	0.0	0.00010796239635705938	0.00010796239635705938	0.00010796239635708973	0.00010796239635708973	9.475178586915937e-05	9.475178586915937e-05	9.475178586918016e-05	9.475178586918016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2187	1.9588615291532088e-07	1.5678811700217639e-07	1.9588615291538415e-07	1.5678811700224542e-07	0.0	0.0	0.0	0.0	0.00010835813437339432	0.00010835813437339432	0.00010835813437342479	0.00010835813437342479	9.509910016607478e-05	9.509910016607478e-05	9.509910016609564e-05	9.509910016609564e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2188	1.9642417818431847e-07	1.5721875473521812e-07	1.964241781843819e-07	1.5721875473528734e-07	0.0	0.0	0.0	0.0	0.00010875514107006089	0.00010875514107006089	0.00010875514107009148	0.00010875514107009148	9.544752790369894e-05	9.544752790369894e-05	9.544752790371988e-05	9.544752790371988e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2189	1.9696343435015066e-07	1.5765037768336594e-07	1.9696343435021427e-07	1.5765037768343534e-07	0.0	0.0	0.0	0.0	0.00010915341993164392	0.00010915341993164392	0.00010915341993167461	0.00010915341993167461	9.579707214023219e-05	9.579707214023219e-05	9.57970721402532e-05	9.57970721402532e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2190	1.9750392366462893e-07	1.5808298764897937e-07	1.9750392366469273e-07	1.5808298764904898e-07	0.0	0.0	0.0	0.0	0.00010955297445070062	0.00010955297445070062	0.00010955297445073142	0.00010955297445073142	9.614773594087169e-05	9.614773594087169e-05	9.614773594089278e-05	9.614773594089278e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2191	1.980456483826529e-07	1.5851658643688977e-07	1.9804564838271685e-07	1.5851658643695957e-07	0.0	0.0	0.0	0.0	0.00010995380812777467	0.00010995380812777467	0.00010995380812780558	0.00010995380812780558	9.649952237782387e-05	9.649952237782387e-05	9.649952237784503e-05	9.649952237784503e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2192	1.985886107622131e-07	1.589511758544024e-07	1.9858861076227724e-07	1.5895117585447242e-07	0.0	0.0	0.0	0.0	0.00011035592447141107	0.00011035592447141107	0.0001103559244714421	0.0001103559244714421	9.685243453031735e-05	9.685243453031735e-05	9.68524345303386e-05	9.68524345303386e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2193	1.991328130643941e-07	1.593867577112991e-07	1.991328130644584e-07	1.593867577113693e-07	0.0	0.0	0.0	0.0	0.00011075932699817074	0.00011075932699817074	0.00011075932699820189	0.00011075932699820189	9.720647548461589e-05	9.720647548461589e-05	9.720647548463721e-05	9.720647548463721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2194	1.9967825755337666e-07	1.5982333381983989e-07	1.9967825755344114e-07	1.5982333381991027e-07	0.0	0.0	0.0	0.0	0.00011116401923264478	0.00011116401923264478	0.00011116401923267603	0.00011116401923267603	9.756164833403079e-05	9.756164833403079e-05	9.756164833405217e-05	9.756164833405217e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2195	2.002249464964416e-07	1.6026090599476598e-07	2.0022494649650625e-07	1.6026090599483655e-07	0.0	0.0	0.0	0.0	0.00011157000470746978	0.00011157000470746978	0.00011157000470750114	0.00011157000470750114	9.791795617893433e-05	9.791795617893433e-05	9.791795617895581e-05	9.791795617895581e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2196	2.0077288216397175e-07	1.6069947605330154e-07	2.0077288216403658e-07	1.6069947605337232e-07	0.0	0.0	0.0	0.0	0.00011197728696334213	0.00011197728696334213	0.00011197728696337361	0.00011197728696337361	9.827540212677246e-05	9.827540212677246e-05	9.827540212679401e-05	9.827540212679401e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2197	2.013220668294552e-07	1.6113904581515627e-07	2.0132206682952023e-07	1.6113904581522723e-07	0.0	0.0	0.0	0.0	0.00011238586954903273	0.00011238586954903273	0.00011238586954906432	0.00011238586954906432	9.863398929207755e-05	9.863398929207755e-05	9.863398929209918e-05	9.863398929209918e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2198	2.0187250276948816e-07	1.6157961710252742e-07	2.0187250276955335e-07	1.6157961710259857e-07	0.0	0.0	0.0	0.0	0.00011279575602140185	0.00011279575602140185	0.00011279575602143357	0.00011279575602143357	9.899372079648155e-05	9.899372079648155e-05	9.899372079650326e-05	9.899372079650326e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2199	2.024241922637771e-07	1.6202119174010194e-07	2.0242419226384247e-07	1.6202119174017328e-07	0.0	0.0	0.0	0.0	0.00011320694994541355	0.00011320694994541355	0.00011320694994544538	0.00011320694994544538	9.935459976872852e-05	9.935459976872852e-05	9.935459976875031e-05	9.935459976875031e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2200	2.0297713759514269e-07	1.6246377155505922e-07	2.0297713759520825e-07	1.6246377155513076e-07	0.0	0.0	0.0	0.0	0.00011361945489415091	0.00011361945489415091	0.00011361945489418285	0.00011361945489418285	9.971662934468814e-05	9.971662934468814e-05	9.971662934471e-05	9.971662934471e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2201	2.0353134104952193e-07	1.6290735837707304e-07	2.0353134104958766e-07	1.629073583771448e-07	0.0	0.0	0.0	0.0	0.00011403327444883053	0.00011403327444883053	0.0001140332744488626	0.0001140332744488626	0.00010007981266736835	0.00010007981266736835	0.00010007981266739029	0.00010007981266739029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2202	2.040868049159711e-07	1.6335195403831388e-07	2.04086804916037e-07	1.6335195403838582e-07	0.0	0.0	0.0	0.0	0.00011444841219881742	0.00011444841219881742	0.0001144484121988496	0.0001144484121988496	0.00010044415288692842	0.00010044415288692842	0.00010044415288695044	0.00010044415288695044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2203	2.0464353148666874e-07	1.637975603734513e-07	2.0464353148673484e-07	1.6379756037352344e-07	0.0	0.0	0.0	0.0	0.00011486487174163984	0.00011486487174163984	0.00011486487174167214	0.00011486487174167214	0.000100809653160692	0.000100809653160692	0.00010080965316071412	0.00010080965316071412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2204	2.0520152305691802e-07	1.6424417921965577e-07	2.0520152305698428e-07	1.642441792197281e-07	0.0	0.0	0.0	0.0	0.00011528265668300382	0.00011528265668300382	0.00011528265668303623	0.00011528265668303623	0.00010117631665315986	0.00010117631665315986	0.00010117631665318205	0.00010117631665318205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2205	2.0576078192515028e-07	1.646918124166016e-07	2.0576078192521672e-07	1.6469181241667412e-07	0.0	0.0	0.0	0.0	0.00011570177063680863	0.00011570177063680863	0.00011570177063684116	0.00011570177063684116	0.00010154414653602347	0.00010154414653602347	0.00010154414653604574	0.00010154414653604574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2206	2.0632131039292744e-07	1.6514046180646882e-07	2.0632131039299406e-07	1.6514046180654156e-07	0.0	0.0	0.0	0.0	0.00011612221722516125	0.00011612221722516125	0.0001161222172251939	0.0001161222172251939	0.00010191314598817763	0.00010191314598817763	0.00010191314598819997	0.00010191314598819997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2207	2.0688311076494496e-07	1.6559012923394556e-07	2.0688311076501177e-07	1.6559012923401848e-07	0.0	0.0	0.0	0.0	0.00011654400007839131	0.00011654400007839131	0.00011654400007842408	0.00011654400007842408	0.00010228331819573371	0.00010228331819573371	0.00010228331819575614	0.00010228331819575614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2208	2.0744618534903472e-07	1.660408165462304e-07	2.0744618534910172e-07	1.660408165463035e-07	0.0	0.0	0.0	0.0	0.00011696712283506632	0.00011696712283506632	0.00011696712283509921	0.00011696712283509921	0.00010265466635203293	0.00010265466635203293	0.00010265466635205544	0.00010265466635205544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2209	2.0801053645616738e-07	1.6649252559303408e-07	2.0801053645623456e-07	1.664925255931074e-07	0.0	0.0	0.0	0.0	0.00011739158914200588	0.00011739158914200588	0.00011739158914203888	0.00011739158914203888	0.00010302719365765883	0.00010302719365765883	0.00010302719365768142	0.00010302719365768142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2210	2.085761664004561e-07	1.6694525822658277e-07	2.0857616640052347e-07	1.6694525822665628e-07	0.0	0.0	0.0	0.0	0.00011781740265429757	0.00011781740265429757	0.0001178174026543307	0.0001178174026543307	0.00010340090332045123	0.00010340090332045123	0.0001034009033204739	0.0001034009033204739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2211	2.091430774991588e-07	1.673990163016196e-07	2.0914307749922631e-07	1.6739901630169332e-07	0.0	0.0	0.0	0.0	0.00011824456703531142	0.00011824456703531142	0.00011824456703534466	0.00011824456703534466	0.00010377579855551897	0.00010377579855551897	0.00010377579855554174	0.00010377579855554174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2212	2.09711272072681e-07	1.6785380167540717e-07	2.0971127207274872e-07	1.678538016754811e-07	0.0	0.0	0.0	0.0	0.00011867308595671494	0.00011867308595671494	0.0001186730859567483	0.0001186730859567483	0.00010415188258525304	0.00010415188258525304	0.00010415188258527589	0.00010415188258527589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2213	2.102807524445792e-07	1.6830961620773003e-07	2.1028075244464712e-07	1.6830961620780414e-07	0.0	0.0	0.0	0.0	0.00011910296309848842	0.00011910296309848842	0.00011910296309852191	0.00011910296309852191	0.00010452915863934003	0.00010452915863934003	0.00010452915863936295	0.00010452915863936295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2214	2.1085152094156264e-07	1.687664617608962e-07	2.1085152094163072e-07	1.687664617609705e-07	0.0	0.0	0.0	0.0	0.00011953420214893931	0.00011953420214893931	0.00011953420214897292	0.00011953420214897292	0.00010490762995477476	0.00010490762995477476	0.00010490762995479776	0.00010490762995479776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2215	2.1142357989349743e-07	1.6922434019974056e-07	2.114235798935657e-07	1.6922434019981507e-07	0.0	0.0	0.0	0.0	0.00011996680680471819	0.00011996680680471819	0.00011996680680475192	0.00011996680680475192	0.0001052872997758743	0.0001052872997758743	0.0001052872997758974	0.0001052872997758974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2216	2.1199693163340862e-07	1.6968325339162636e-07	2.119969316334771e-07	1.6968325339170109e-07	0.0	0.0	0.0	0.0	0.00012040078077083332	0.00012040078077083332	0.00012040078077086717	0.00012040078077086717	0.00010566817135429069	0.00010566817135429069	0.00010566817135431387	0.00010566817135431387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2217	2.1257157849748332e-07	1.7014320320644775e-07	2.1257157849755195e-07	1.7014320320652266e-07	0.0	0.0	0.0	0.0	0.00012083612776066577	0.00012083612776066577	0.00012083612776069974	0.00012083612776069974	0.00010605024794902433	0.00010605024794902433	0.00010605024794904758	0.00010605024794904758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2218	2.1314752282507355e-07	1.7060419151663214e-07	2.131475228251424e-07	1.706041915167073e-07	0.0	0.0	0.0	0.0	0.00012127285149598485	0.00012127285149598485	0.00012127285149601894	0.00012127285149601894	0.00010643353282643737	0.00010643353282643737	0.0001064335328264607	0.0001064335328264607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2219	2.1372476695869864e-07	1.7106622019714206e-07	2.1372476695876765e-07	1.710662201972174e-07	0.0	0.0	0.0	0.0	0.00012171095570696261	0.00012171095570696261	0.00012171095570699683	0.00012171095570699683	0.00010681802926026654	0.00010681802926026654	0.00010681802926028996	0.00010681802926028996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2220	2.143033132440489e-07	1.715292911254781e-07	2.143033132441181e-07	1.7152929112555363e-07	0.0	0.0	0.0	0.0	0.00012215044413218986	0.00012215044413218986	0.0001221504441322242	0.0001221504441322242	0.00010720374053163723	0.00010720374053163723	0.00010720374053166073	0.00010720374053166073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2221	2.1488316402998798e-07	1.7199340618168077e-07	2.1488316403005735e-07	1.719934061817565e-07	0.0	0.0	0.0	0.0	0.00012259132051869084	0.00012259132051869084	0.0001225913205187253	0.0001225913205187253	0.00010759066992907623	0.00010759066992907623	0.00010759066992909983	0.00010759066992909983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
