f	3ETcryo10	3ETcryo15	3ETamb10	3ETamb15	3ET2CEcryo10	3ET2CEamb10	3ET2CEcryo15	3ET2CEamb15	2ETcryo15al	2ETcryo15misal	2ETamb15al	2ETamb15misal	2ETcryo20al	2ETcryo20misal	2ETamb20al	2ETamb20misal	2ET2CEcryo15al	2ET2CEcryo15misal	2ET2CEamb15al	2ET2CEamb15misal	2ET2CEcryo20al	2ET2CEcryo20misal	2ET2CEamb20al	2ET2CEamb20misal
2249	5.791456252266515e-07	4.641103334349516e-07	5.791456252268385e-07	4.641103334350162e-07	0.0	0.0	0.0	0.0	0.00033878713244913484	0.00033878713244913484	0.0003387871324492301	0.0003387871324492301	0.0003022709768130535	0.0003022709768130535	0.00030227097681308814	0.00030227097681308814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2250	5.806924187925592e-07	4.6555680260769096e-07	5.806924187927467e-07	4.655568026077557e-07	0.0	0.0	0.0	0.0	0.00033999412164648925	0.00033999412164648925	0.0003399941216465849	0.0003399941216465849	0.0003034827519578532	0.0003034827519578532	0.00030348275195788793	0.00030348275195788793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2251	5.822426534994061e-07	4.670071341788791e-07	5.822426534995941e-07	4.6700713417894405e-07	0.0	0.0	0.0	0.0	0.0003412048717683305	0.0003412048717683305	0.00034120487176842644	0.00034120487176842644	0.00030469884330477584	0.00030469884330477584	0.00030469884330481075	0.00030469884330481075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2252	5.83796335468855e-07	4.6846133673925523e-07	5.837963354690435e-07	4.684613367393204e-07	0.0	0.0	0.0	0.0	0.00034241939285493896	0.00034241939285493896	0.00034241939285503523	0.00034241939285503523	0.0003059192642999208	0.0003059192642999208	0.00030591926429995587	0.00030591926429995587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2253	5.853534708307335e-07	4.6991941889483856e-07	5.853534708309226e-07	4.6991941889490394e-07	0.0	0.0	0.0	0.0	0.00034363769496892197	0.00034363769496892197	0.0003436376949690186	0.0003436376949690186	0.00030714402842527567	0.00030714402842527567	0.00030714402842531085	0.00030714402842531085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2254	5.869140657230388e-07	4.7138138926694623e-07	5.869140657232283e-07	4.713813892670118e-07	0.0	0.0	0.0	0.0	0.00034485978819525216	0.00034485978819525216	0.0003448597881953491	0.0003448597881953491	0.00030837314919879505	0.00030837314919879505	0.0003083731491988304	0.0003083731491988304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2255	5.88478126291948e-07	4.728472564922169e-07	5.884781262921381e-07	4.7284725649228263e-07	0.0	0.0	0.0	0.0	0.00034608568264130925	0.00034608568264130925	0.00034608568264140655	0.00034608568264140655	0.0003096066401744826	0.0003096066401744826	0.0003096066401745181	0.0003096066401745181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2256	5.900456586918239e-07	4.7431702922262895e-07	5.900456586920144e-07	4.7431702922269496e-07	0.0	0.0	0.0	0.0	0.00034731538843691843	0.00034731538843691843	0.0003473153884370161	0.0003473153884370161	0.00031084451494246915	0.00031084451494246915	0.00031084451494250477	0.00031084451494250477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2257	5.916166690852218e-07	4.757907161255218e-07	5.916166690854128e-07	4.75790716125588e-07	0.0	0.0	0.0	0.0	0.0003485489157343908	0.0003485489157343908	0.00034854891573448874	0.00034854891573448874	0.00031208678712909405	0.00031208678712909405	0.0003120867871291298	0.0003120867871291298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2258	5.931911636428983e-07	4.772683258836164e-07	5.931911636430899e-07	4.772683258836827e-07	0.0	0.0	0.0	0.0	0.00034978627470856307	0.00034978627470856307	0.0003497862747086614	0.0003497862747086614	0.0003133334703969854	0.0003133334703969854	0.0003133334703970213	0.0003133334703970213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2259	5.94769148543816e-07	4.787498671950341e-07	5.947691485440081e-07	4.787498671951007e-07	0.0	0.0	0.0	0.0	0.0003510274755568369	0.0003510274755568369	0.00035102747555693564	0.00035102747555693564	0.00031458457844513903	0.00031458457844513903	0.0003145845784451751	0.0003145845784451751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2260	5.963506299751538e-07	4.802353487733198e-07	5.963506299753464e-07	4.802353487733866e-07	0.0	0.0	0.0	0.0	0.00035227252849922045	0.00035227252849922045	0.0003522725284993195	0.0003522725284993195	0.00031584012500900164	0.00031584012500900164	0.00031584012500903786	0.00031584012500903786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2261	5.979356141323124e-07	4.817247793474608e-07	5.979356141325055e-07	4.817247793475279e-07	0.0	0.0	0.0	0.0	0.0003535214437783672	0.0003535214437783672	0.00035352144377846664	0.00035352144377846664	0.00031710012386055003	0.00031710012386055003	0.00031710012386058635	0.00031710012386058635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2262	5.995241072189217e-07	4.832181676619075e-07	5.995241072191154e-07	4.832181676619747e-07	0.0	0.0	0.0	0.0	0.00035477423165961654	0.00035477423165961654	0.0003547742316597163	0.0003547742316597163	0.0003183645888083722	0.0003183645888083722	0.0003183645888084087	0.0003183645888084087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2263	6.011161154468492e-07	4.847155224765942e-07	6.011161154470433e-07	4.847155224766616e-07	0.0	0.0	0.0	0.0	0.00035603090243103405	0.00035603090243103405	0.0003560309024311342	0.0003560309024311342	0.00031963353369774897	0.00031963353369774897	0.0003196335336977856	0.0003196335336977856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2264	6.027116450362045e-07	4.862168525669587e-07	6.027116450363991e-07	4.862168525670263e-07	0.0	0.0	0.0	0.0	0.0003572914664034507	0.0003572914664034507	0.0003572914664035512	0.0003572914664035512	0.0003209069724107338	0.0003209069724107338	0.0003209069724107706	0.0003209069724107706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2265	6.043107022153502e-07	4.877221667239646e-07	6.043107022155454e-07	4.877221667240325e-07	0.0	0.0	0.0	0.0	0.0003585559339105049	0.0003585559339105049	0.0003585559339106057	0.0003585559339106057	0.0003221849188662361	0.0003221849188662361	0.000322184918866273	0.000322184918866273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2266	6.059132932209072e-07	4.892314737541208e-07	6.059132932211028e-07	4.892314737541889e-07	0.0	0.0	0.0	0.0	0.00035982431530868147	0.00035982431530868147	0.0003598243153087826	0.0003598243153087826	0.00032346738702010127	0.00032346738702010127	0.00032346738702013835	0.00032346738702013835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2267	6.07519424297762e-07	4.907447824795021e-07	6.075194242979582e-07	4.907447824795704e-07	0.0	0.0	0.0	0.0	0.00036109662097735275	0.00036109662097735275	0.0003610966209774543	0.0003610966209774543	0.0003247543908651932	0.0003247543908651932	0.0003247543908652304	0.0003247543908652304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2268	6.091291016990747e-07	4.922621017377704e-07	6.091291016992714e-07	4.92262101737839e-07	0.0	0.0	0.0	0.0	0.00036237286131881886	0.00036237286131881886	0.0003623728613189207	0.0003623728613189207	0.0003260459444314758	0.0003260459444314758	0.00032604594443151315	0.00032604594443151315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2269	6.107423316862849e-07	4.937834403821939e-07	6.107423316864822e-07	4.937834403822626e-07	0.0	0.0	0.0	0.0	0.00036365304675834716	0.00036365304675834716	0.0003636530467584494	0.0003636530467584494	0.0003273420617860937	0.0003273420617860937	0.0003273420617861312	0.0003273420617861312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2270	6.12359120529121e-07	4.953088072816697e-07	6.123591205293188e-07	4.953088072817386e-07	0.0	0.0	0.0	0.0	0.0003649371877442149	0.0003649371877442149	0.0003649371877443175	0.0003649371877443175	0.0003286427570334568	0.0003286427570334568	0.00032864275703349446	0.00032864275703349446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2271	6.139794745056065e-07	4.968382113207435e-07	6.139794745058047e-07	4.968382113208126e-07	0.0	0.0	0.0	0.0	0.0003662252947477481	0.0003662252947477481	0.00036622529474785104	0.00036622529474785104	0.0003299480443153205	0.0003299480443153205	0.00032994804431535834	0.00032994804431535834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2272	6.156033999020667e-07	4.983716613996302e-07	6.156033999022655e-07	4.983716613996995e-07	0.0	0.0	0.0	0.0	0.00036751737826336305	0.00036751737826336305	0.0003675173782634664	0.0003675173782634664	0.000331257937810869	0.000331257937810869	0.000331257937810907	0.000331257937810907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2273	6.172309030131377e-07	4.999091664342353e-07	6.172309030133369e-07	4.999091664343049e-07	0.0	0.0	0.0	0.0	0.00036881344880860693	0.00036881344880860693	0.00036881344880871064	0.00036881344880871064	0.0003325724517367977	0.0003325724517367977	0.0003325724517368358	0.0003325724517368358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2274	6.18861990141771e-07	5.01450735356174e-07	6.188619901419708e-07	5.014507353562437e-07	0.0	0.0	0.0	0.0	0.00037011351692419744	0.00037011351692419744	0.0003701135169243015	0.0003701135169243015	0.0003338916003473947	0.0003338916003473947	0.00033389160034743296	0.00033389160034743296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2275	6.204966675992437e-07	5.029963771127941e-07	6.204966675994442e-07	5.02996377112864e-07	0.0	0.0	0.0	0.0	0.0003714175931740656	0.0003714175931740656	0.00037141759317417007	0.00037141759317417007	0.00033521539793462566	0.00033521539793462566	0.00033521539793466404	0.00033521539793466404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2276	6.221349417051648e-07	5.045461006671953e-07	6.221349417053657e-07	5.045461006672655e-07	0.0	0.0	0.0	0.0	0.0003727256881453954	0.0003727256881453954	0.0003727256881455002	0.0003727256881455002	0.0003365438588282153	0.0003365438588282153	0.00033654385882825387	0.00033654385882825387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2277	6.237768187874817e-07	5.06099914998251e-07	6.237768187876831e-07	5.060999149983214e-07	0.0	0.0	0.0	0.0	0.00037403781244866474	0.00037403781244866474	0.0003740378124487699	0.0003740378124487699	0.00033787699739573103	0.00033787699739573103	0.00033787699739576974	0.00033787699739576974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2278	6.254223051824888e-07	5.076578291006283e-07	6.254223051826908e-07	5.076578291006989e-07	0.0	0.0	0.0	0.0	0.0003753539767176871	0.0003753539767176871	0.00037535397671779267	0.00037535397671779267	0.0003392148280426663	0.0003392148280426663	0.00033921482804270516	0.00033921482804270516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2279	6.27071407234833e-07	5.092198519848083e-07	6.270714072350355e-07	5.092198519848791e-07	0.0	0.0	0.0	0.0	0.0003766741916096511	0.0003766741916096511	0.000376674191609757	0.000376674191609757	0.00034055736521252256	0.00034055736521252256	0.0003405573652125616	0.0003405573652125616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2280	6.287241312975235e-07	5.107859926771089e-07	6.287241312977266e-07	5.107859926771799e-07	0.0	0.0	0.0	0.0	0.0003779984678051636	0.0003779984678051636	0.00037799846780526983	0.00037799846780526983	0.0003419046233868953	0.0003419046233868953	0.0003419046233869345	0.0003419046233869345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2281	6.303804837319375e-07	5.123562602197037e-07	6.30380483732141e-07	5.123562602197751e-07	0.0	0.0	0.0	0.0	0.00037937706001578176	0.00037937706001578176	0.0003793770600158328	0.0003793770600158328	0.00034325661708555595	0.00034325661708555595	0.0003432566170855953	0.0003432566170855953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2282	6.320404709078278e-07	5.139306636706444e-07	6.320404709080319e-07	5.139306636707159e-07	0.0	0.0	0.0	0.0	0.0003808765721626799	0.0003808765721626799	0.00038087657216273114	0.00038087657216273114	0.00034461336086653616	0.00034461336086653616	0.0003446133608665756	0.0003446133608665756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2283	6.33704099203331e-07	5.155092121038808e-07	6.337040992035356e-07	5.155092121039526e-07	0.0	0.0	0.0	0.0	0.0003823813503691545	0.0003823813503691545	0.0003823813503692059	0.0003823813503692059	0.00034597486932621223	0.00034597486932621223	0.00034597486932625186	0.00034597486932625186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2284	6.353713750049726e-07	5.17091914609281e-07	6.353713750051778e-07	5.170919146093528e-07	0.0	0.0	0.0	0.0	0.00038389141081000984	0.00038389141081000984	0.0003838914108100615	0.0003838914108100615	0.0003473411570993875	0.0003473411570993875	0.0003473411570994273	0.0003473411570994273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2285	6.370423047076771e-07	5.18678780292654e-07	6.370423047078828e-07	5.186787802927262e-07	0.0	0.0	0.0	0.0	0.00038540676970261726	0.00038540676970261726	0.00038540676970266914	0.00038540676970266914	0.00034871223885937926	0.00034871223885937926	0.0003487122388594192	0.0003487122388594192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2286	6.387168947147743e-07	5.202698182757703e-07	6.387168947149804e-07	5.202698182758426e-07	0.0	0.0	0.0	0.0	0.000386927443307006	0.000386927443307006	0.000386927443307058	0.000386927443307058	0.0003500881293181014	0.0003500881293181014	0.0003500881293181415	0.0003500881293181415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2287	6.403951514380056e-07	5.218650376963817e-07	6.403951514382124e-07	5.218650376964544e-07	0.0	0.0	0.0	0.0	0.00038845344792595715	0.00038845344792595715	0.0003884534479260094	0.0003884534479260094	0.00035146884322614924	0.00035146884322614924	0.0003514688432261895	0.0003514688432261895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2288	6.420770812975338e-07	5.23464447708244e-07	6.420770812977412e-07	5.234644477083167e-07	0.0	0.0	0.0	0.0	0.00038998479990509817	0.00038998479990509817	0.00038998479990515065	0.00038998479990515065	0.0003528543953728852	0.0003528543953728852	0.00035285439537292564	0.00035285439537292564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2289	6.437626907219466e-07	5.250680574811354e-07	6.437626907221545e-07	5.250680574812084e-07	0.0	0.0	0.0	0.0	0.00039152151563299445	0.00039152151563299445	0.00039152151563304715	0.00039152151563304715	0.0003542448005865212	0.0003542448005865212	0.0003542448005865618	0.0003542448005865618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2290	6.454519861482685e-07	5.266758762008807e-07	6.454519861484768e-07	5.266758762009539e-07	0.0	0.0	0.0	0.0	0.0003930636115412462	0.0003930636115412462	0.0003930636115412991	0.0003930636115412991	0.0003556400737342069	0.0003556400737342069	0.00035564007373424766	0.00035564007373424766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2291	6.471449740219646e-07	5.282879130693705e-07	6.471449740221736e-07	5.28287913069444e-07	0.0	0.0	0.0	0.0	0.00039461110410458065	0.00039461110410458065	0.0003946111041046337	0.0003946111041046337	0.0003570402297221128	0.0003570402297221128	0.0003570402297221537	0.0003570402297221537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2292	6.488416607969506e-07	5.299041773045824e-07	6.488416607971601e-07	5.299041773046561e-07	0.0	0.0	0.0	0.0	0.0003961640098409469	0.0003961640098409469	0.0003961640098410002	0.0003961640098410002	0.00035844528349551617	0.00035844528349551617	0.00035844528349555726	0.00035844528349555726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2293	6.505420529355983e-07	5.315246781406029e-07	6.505420529358084e-07	5.315246781406769e-07	0.0	0.0	0.0	0.0	0.0003977223453116107	0.0003977223453116107	0.00039772234531166423	0.00039772234531166423	0.0003598552500388866	0.0003598552500388866	0.00035985525003892784	0.00035985525003892784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2294	6.52246156908743e-07	5.331494248276464e-07	6.522461569089536e-07	5.331494248277207e-07	0.0	0.0	0.0	0.0	0.0003992861271212474	0.0003992861271212474	0.0003992861271213011	0.0003992861271213011	0.00036127014437597034	0.00036127014437597034	0.0003612701443760117	0.0003612701443760117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2295	6.539539791956923e-07	5.347784266320795e-07	6.539539791959034e-07	5.34778426632154e-07	0.0	0.0	0.0	0.0	0.0004008553719180393	0.0004008553719180393	0.00040085537191809326	0.00040085537191809326	0.0003626899815698784	0.0003626899815698784	0.00036268998156992	0.00036268998156992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2296	6.556655262842328e-07	5.364116928364397e-07	6.556655262844445e-07	5.364116928365143e-07	0.0	0.0	0.0	0.0	0.00040243009639376895	0.00040243009639376895	0.00040243009639382305	0.00040243009639382305	0.0003641147767231707	0.0003641147767231707	0.00036411477672321246	0.00036411477672321246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2297	6.573808046706373e-07	5.380492327394573e-07	6.573808046708495e-07	5.380492327395321e-07	0.0	0.0	0.0	0.0	0.00040401031728391453	0.00040401031728391453	0.0004040103172839689	0.0004040103172839689	0.00036554454497794275	0.00036554454497794275	0.00036554454497798465	0.00036554454497798465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2298	6.590998208596722e-07	5.396910556560773e-07	6.590998208598851e-07	5.396910556561524e-07	0.0	0.0	0.0	0.0	0.0004055960513677458	0.0004055960513677458	0.00040559605136780035	0.00040559605136780035	0.000366979301515912	0.000366979301515912	0.00036697930151595405	0.00036697930151595405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2299	6.608225813646046e-07	5.413371709174783e-07	6.60822581364818e-07	5.413371709175536e-07	0.0	0.0	0.0	0.0	0.0004071873154684175	0.0004071873154684175	0.0004071873154684723	0.0004071873154684723	0.0003684190615585027	0.0003684190615585027	0.00036841906155854487	0.00036841906155854487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2300	6.62753787661032e-07	5.429875878710968e-07	6.627537876611059e-07	5.429875878711723e-07	0.0	0.0	0.0	0.0	0.00040878412645306783	0.00040878412645306783	0.00040878412645312286	0.00040878412645312286	0.00036986384036693495	0.00036986384036693495	0.00036986384036697735	0.00036986384036697735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2301	6.647734972830837e-07	5.446423158806464e-07	6.647734972831577e-07	5.446423158807222e-07	0.0	0.0	0.0	0.0	0.00041038650123291254	0.00041038650123291254	0.0004103865012329678	0.0004103865012329678	0.0003713136532423097	0.0003713136532423097	0.00037131365324235226	0.00037131365324235226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2302	6.667984802950799e-07	5.463013643261397e-07	6.667984802951542e-07	5.463013643262157e-07	0.0	0.0	0.0	0.0	0.000411994456763341	0.000411994456763341	0.0004119944567633964	0.0004119944567633964	0.0003727685155256958	0.0003727685155256958	0.0003727685155257385	0.0003727685155257385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2303	6.688287481658935e-07	5.479647426039098e-07	6.68828748165968e-07	5.47964742603986e-07	0.0	0.0	0.0	0.0	0.00041360801004401297	0.00041360801004401297	0.0004136080100440686	0.0004136080100440686	0.0003742284425982176	0.0003742284425982176	0.0003742284425982605	0.0003742284425982605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2304	6.708643123843407e-07	5.496324601266298e-07	6.708643123844155e-07	5.496324601267064e-07	0.0	0.0	0.0	0.0	0.00041522717811895307	0.00041522717811895307	0.0004152271781190089	0.0004152271781190089	0.0003756934498811402	0.0003756934498811402	0.0003756934498811832	0.0003756934498811832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2305	6.729051844592119e-07	5.513045263233373e-07	6.729051844592869e-07	5.51304526323414e-07	0.0	0.0	0.0	0.0	0.00041685197807664993	0.00041685197807664993	0.000416851978076706	0.000416851978076706	0.00037716355283595927	0.00037716355283595927	0.0003771635528360025	0.0003771635528360025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2306	6.749513759192946e-07	5.52980950639453e-07	6.749513759193698e-07	5.529809506395299e-07	0.0	0.0	0.0	0.0	0.00041848242705015096	0.00041848242705015096	0.0004184824270502073	0.0004184824270502073	0.00037863876696448697	0.00037863876696448697	0.0003786387669645304	0.0003786387669645304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2307	6.770028983134e-07	5.546617425368032e-07	6.770028983134755e-07	5.546617425368804e-07	0.0	0.0	0.0	0.0	0.00042011854221715966	0.00042011854221715966	0.0004201185422172162	0.0004201185422172162	0.0003801191078089398	0.0003801191078089398	0.0003801191078089833	0.0003801191078089833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2308	6.790597632103904e-07	5.563469114936418e-07	6.790597632104661e-07	5.563469114937192e-07	0.0	0.0	0.0	0.0	0.000421760340800133	0.000421760340800133	0.0004217603408001897	0.0004217603408001897	0.00038160459095202653	0.00038160459095202653	0.0003816045909520703	0.0003816045909520703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2309	6.81121982199202e-07	5.580364670046689e-07	6.811219821992779e-07	5.580364670047465e-07	0.0	0.0	0.0	0.0	0.0004234078400663764	0.0004234078400663764	0.0004234078400664334	0.0004234078400664334	0.00038309523201703494	0.00038309523201703494	0.00038309523201707885	0.00038309523201707885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310	6.831895668888751e-07	5.597304185810558e-07	6.831895668889513e-07	5.597304185811338e-07	0.0	0.0	0.0	0.0	0.0004250610573281446	0.0004250610573281446	0.00042506105732820177	0.00042506105732820177	0.00038459104666792174	0.00038459104666792174	0.0003845910466679658	0.0003845910466679658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2311	6.852625289085781e-07	5.614287757504645e-07	6.852625289086544e-07	5.614287757505427e-07	0.0	0.0	0.0	0.0	0.00042672000994273626	0.00042672000994273626	0.00042672000994279367	0.00042672000994279367	0.00038609205060939964	0.00038609205060939964	0.00038609205060944387	0.00038609205060944387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
